detail;0;44;16;47;30;14;27;52;20;18;29;67;21;65;31;34;19;96;14
particle;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
low;0;0;10;0;0;0;0;1;0;0;2;0;0;2;3;4;0;0;0
life;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0
lens;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;8;0;0;0
land;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;1;1;7
jakub;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0
clear;0;0;10;0;0;0;0;4;0;0;0;1;2;0;0;1;0;0;0
triumph;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
stun;0;0;1;0;0;0;0;0;5;0;1;0;0;8;2;2;0;0;0
rutowski;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
rembrandt;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
lead;0;14;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0
john;0;0;0;0;0;1;0;1;1;0;0;3;0;0;0;0;0;4;0
inside;0;0;0;0;0;0;1;0;3;0;0;5;0;0;2;0;0;2;0
hell;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;1;0
gustave;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;3;0;0;0
grey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
godrays;0;0;0;0;0;0;0;0;0;0;5;0;0;1;1;10;0;0;0
gilleard;0;19;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
fly;0;0;1;0;0;0;0;0;0;4;0;11;1;3;1;0;0;0;0
float;0;1;0;0;0;0;0;5;0;0;0;1;0;9;0;0;0;1;0
fire;8;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;2;0
eye;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0
cover;0;0;0;0;0;0;0;3;0;6;0;1;0;1;1;1;0;2;0
bagshaw;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0
atmospheric;0;0;0;1;0;0;0;5;0;0;2;7;0;0;0;0;2;0;0
abandon;0;0;0;0;0;0;0;0;8;0;0;0;0;1;1;3;0;1;3
yoshida;13;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;4;0
van;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
tone;17;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
statue;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0
spire;0;0;7;0;0;0;2;7;1;3;0;0;0;0;0;0;0;0;0
port;0;0;0;0;0;0;0;7;0;0;0;1;0;1;0;1;0;0;0
morning;0;0;0;0;0;13;2;0;0;0;0;2;0;0;0;0;0;1;0
man;0;0;0;2;0;0;0;0;0;0;1;0;3;1;1;0;0;1;0
hyperrealism;0;0;0;0;0;0;12;1;3;0;0;0;0;0;2;0;0;0;0
hard;0;19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
german;0;0;0;0;0;0;0;15;0;0;4;0;0;1;0;0;0;0;0
distant;0;0;0;0;0;0;0;0;0;3;0;0;9;5;0;0;0;0;0
country;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;8
border;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;15
baroque;0;0;0;0;0;0;0;0;0;0;4;0;0;9;0;1;0;0;0
windmill;17;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
surreal;0;5;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
run;0;0;0;0;0;0;0;7;3;0;0;2;0;0;0;0;0;0;1
raphael;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;10;0
ocean;0;0;0;0;0;0;0;3;1;0;0;1;0;3;1;1;0;0;8
narrow;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0
minimalist;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
london;0;0;1;0;0;2;0;2;1;0;0;0;0;1;0;0;1;11;0
grand;0;0;0;1;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0
fall;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0
environment;0;0;0;0;0;0;0;1;0;0;1;5;0;5;0;0;0;1;0
cozy;0;0;0;0;0;7;0;0;0;0;2;0;0;0;4;0;0;0;0
cityscape;0;0;7;0;0;1;0;2;0;5;0;0;0;3;0;1;0;0;0
chiaroscuro;0;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0;0;0
capital;0;0;0;0;0;0;7;10;0;0;0;0;2;0;0;0;0;0;0
boat;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;3;0;0;0
bird;0;2;0;0;0;0;0;0;1;0;2;2;0;2;1;0;0;0;0
work;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
union;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3
train;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;0
temple;0;0;0;0;0;0;1;1;0;0;2;2;0;0;1;0;0;1;0
steampunk;0;0;0;0;0;0;0;1;0;6;0;2;0;1;0;0;0;0;0
spot;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
side;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;3
season;0;0;5;0;0;7;0;0;0;3;0;0;0;2;1;0;0;0;0
ring;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0
peaceful;0;0;12;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0
hill;0;0;1;0;0;1;0;0;0;0;0;0;0;1;6;0;0;0;0
destroy;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3;2;4;0;2
burn;0;11;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
albert;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;0
zurich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
year;0;0;0;0;0;0;2;0;0;0;4;3;0;0;0;0;0;0;1
wooden;0;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;1
war;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10
wallpaper;0;0;0;9;0;0;0;2;0;0;1;0;0;1;0;1;0;2;0
switzerland;13;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
swiss;3;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0
spring;2;0;5;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
skull;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;1;0;0;0
portrait;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0
nestle;0;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0
lee;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
horror;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0
foreground;0;0;0;0;0;4;1;9;0;0;0;0;0;1;0;0;0;0;0
film;0;0;0;0;0;0;4;0;0;11;0;0;0;0;0;0;0;0;0
exquisite;0;0;0;0;0;1;14;1;0;0;1;0;0;0;0;0;0;0;0
dusk;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;9;0
dragon;0;0;5;0;0;0;0;0;0;0;1;4;0;0;1;0;0;0;1
belgium;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
animation;0;0;6;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0
amaze;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0
akihiko;13;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0
yoshitaka;12;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0
video;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1
ultradetailed;0;7;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
top;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
time;0;0;0;6;0;0;0;4;0;0;0;0;0;0;4;0;0;0;1
sunlight;0;0;0;9;0;1;0;1;3;0;0;0;0;2;0;0;0;0;0
simple;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
russian;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
post;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;1;0;0
planet;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;0;0;6
painter;0;14;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
moody;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0
lense;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;1;0;0
illumination;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;0
glow;0;0;0;0;0;0;0;0;1;9;0;0;0;0;2;0;0;2;0
global;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1
fish;0;0;0;0;1;0;0;1;1;0;0;0;0;0;5;2;0;0;0
fight;0;0;0;0;0;0;0;1;0;0;3;0;0;0;2;0;0;2;0
empire;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
disney;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;7
cliff;0;0;0;0;0;0;0;10;0;1;0;0;0;1;1;0;0;2;0
amano;12;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0
winter;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0
wes;0;0;0;0;0;0;5;0;0;4;0;5;0;0;0;0;0;1;0
third;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;7
symmetrical;0;0;0;0;0;0;0;0;0;0;7;0;4;0;1;0;0;3;0
strong;0;0;0;0;0;0;0;4;1;0;0;1;0;1;0;0;1;0;0
stiavnica;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
spain;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4
shape;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0
rhads;0;0;0;0;0;0;0;0;0;3;1;0;0;0;2;0;0;1;0
pixar;0;0;0;0;0;0;7;1;0;0;1;1;0;0;0;0;0;0;0
neon;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0
neoclassical;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0
mohrbacher;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;6;0;0
market;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
loish;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;1;0
line;0;0;0;0;0;1;0;9;0;0;0;0;0;0;1;0;0;0;0
incredible;0;0;13;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
flow;0;0;0;0;0;13;0;0;2;0;0;0;0;0;0;0;0;0;0
figure;0;0;0;0;0;0;0;0;1;0;0;0;11;1;0;0;0;0;0
dore;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
depth;0;0;0;0;0;0;2;0;1;1;0;8;0;0;2;0;0;0;0
breathtaking;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
behance;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;2
banska;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
anderson;0;0;0;0;0;0;5;0;0;4;0;5;0;0;0;0;0;1;0
winner;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;2
tiny;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;0
sprawl;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
show;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;6
sense;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sea;0;0;0;0;0;0;2;3;0;0;1;1;0;0;1;0;0;0;2
scale;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0
rule;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8
pile;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
mm;0;0;0;0;0;0;0;5;0;1;0;1;1;1;0;1;1;0;0
lacoste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
king;0;0;0;0;0;0;0;0;2;0;0;4;4;0;0;0;0;2;2
jim;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insanely;0;0;0;0;0;0;0;0;3;0;3;1;0;1;0;6;0;0;0
ink;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;6
gaston;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;10;0;0;0
desert;0;1;0;0;0;0;0;1;1;2;0;1;0;0;1;0;0;0;2
cross;0;0;0;0;4;5;0;0;0;0;0;0;1;0;0;3;0;0;0
century;0;0;0;0;0;1;0;6;0;0;0;0;0;2;4;0;0;0;1
busy;0;0;4;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
bussiere;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;10;0;0;0
zombie;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0
window;0;0;0;0;0;0;0;0;3;0;0;0;0;2;5;0;0;1;0
uhd;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
sun;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0
screenshot;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;0;0
ross;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;1;0;0;0
print;0;0;8;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
pixel;0;0;1;0;0;7;0;1;0;0;0;0;0;0;3;0;0;0;0
ominous;0;0;0;0;0;0;3;0;0;0;0;0;0;2;2;0;0;0;0
natural;0;0;0;0;0;0;0;0;2;0;9;0;0;0;1;0;0;0;0
mumford;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;5;0;0;0
moscow;0;1;0;0;0;0;4;0;0;0;0;1;0;1;0;2;0;2;0
majestic;0;0;0;0;0;9;0;1;1;0;0;0;0;2;0;0;0;0;0
lively;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
level;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;3;0;0;0
key;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;1;0
ivan;0;0;0;0;0;0;0;0;5;0;0;2;0;3;3;0;0;0;0
gorgeous;0;0;0;0;0;0;0;0;1;3;0;0;0;8;0;0;0;0;0
friedrich;0;1;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0
festival;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
dan;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;5;0;0;0
cole;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0
big;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;1;0
villeneuve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
urban;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0
ufo;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0
tran;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0
seaside;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
roof;2;0;0;0;0;0;2;0;0;0;0;0;0;1;4;0;3;0;0
open;1;0;0;0;0;0;5;0;0;0;0;0;0;4;0;0;0;0;1
mushroom;10;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
moebius;0;0;0;0;0;0;7;1;2;0;0;1;0;0;0;0;0;0;0
modern;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;5
maya;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0
massive;0;0;0;0;0;0;1;4;0;0;0;0;0;2;0;0;4;0;0
magic;0;0;0;1;0;0;0;0;0;0;0;5;0;4;0;0;0;0;1
magali;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
jesper;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
jan;0;5;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0
italian;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
illustrate;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;9;0;0;0
gold;0;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;2
germany;0;0;0;0;0;0;4;0;0;0;8;0;0;0;0;0;0;0;0
gent;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ejsing;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
dutch;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david;0;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0
colonial;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0
cinema;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;4;2;0
body;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0
blur;0;0;0;0;0;0;0;1;0;0;0;1;5;0;0;0;4;0;0
bierstadt;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
beeple;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0
bavarian;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0
autumn;5;0;0;0;0;0;5;0;0;0;0;1;0;0;1;0;0;0;0
wind;0;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0
waterway;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
slow;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sing;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;1
ruan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0
region;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10
ralph;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
quaint;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0
pixiv;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;8;0;0;0
pennington;0;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
paper;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4
otherworldly;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
nice;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mcquarrie;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
masculine;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0
magnificent;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0
jia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0
gloomy;0;0;0;0;0;0;0;0;2;0;0;1;0;0;7;0;0;0;0
galata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0
flat;0;0;8;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
fallout;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
earth;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;6
dof;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;4;0;0
countryside;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
cosmic;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;1;0;0
caspar;0;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0
bruce;0;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
beksinski;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;3;0;0;0
battle;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0
alexander;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
table;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4
streetview;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
stefan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
speckle;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
space;0;0;0;0;0;0;0;0;4;0;0;1;0;1;0;0;0;1;3
soviet;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
solter;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
skyline;0;0;0;0;0;1;0;1;0;3;5;0;0;0;0;0;0;0;0
sci;0;0;0;1;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0
process;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;1;0;0;0
poster;0;0;8;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
pencil;0;0;0;0;0;7;0;1;0;0;0;0;0;0;1;0;0;0;1
lot;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;0;0;0
lisbon;0;1;0;0;0;0;0;0;1;2;0;0;0;2;0;1;0;1;0
jonathan;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
hour;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0
heartstone;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
hardturm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
guard;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0
grossmünster;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
fi;0;0;0;1;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0
fae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
duck;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
daylight;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
clean;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
chalet;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
budapest;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;2;0
bloom;0;0;0;0;0;0;4;0;0;0;0;1;0;1;0;0;0;1;0
bloodborne;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;3;0;0
alpine;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
zdzis;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0
vast;0;0;0;0;0;0;0;0;0;4;0;0;0;3;1;0;0;0;1
ukrainian;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;2;0
tooth;0;5;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0
throne;0;0;0;0;0;0;0;0;0;0;0;2;5;1;0;0;0;0;0
symbol;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0
steve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0
steam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
starry;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;4;0;0
sargent;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
rural;0;0;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0
rose;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
robert;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
peak;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
pastel;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
mediterranean;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0
lithuania;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
lit;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;1;0
lamp;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;1;0
human;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
grid;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0
gouache;0;2;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
